longitude,latitude
-1.584167,53.806804
-1.662018,53.888353
-1.63414,53.745884
-1.847002,53.769955
-1.797689,53.631798
-1.585422,53.782738
-1.564838,53.82579
-1.746496,53.786485
-1.258341,53.701598
-1.757198,53.696806
-1.422718,53.698394
-1.890786,53.729359
-1.460783,53.800093
-1.5522,53.788542
-1.808727,53.772579
-1.541888,53.794633
-1.896854,53.73367
-1.576978,53.869326
-1.290692,53.601744
-1.293751,53.688275
-1.510548,53.729974
-1.727268,53.879899
-1.677424,53.865467
-1.562776,53.81514
-1.687862,53.805275
-1.832667,53.815352
-1.310161,53.70801
-1.609462,53.592763
-1.579577,53.678069
-1.505165,53.731426
-1.292711,53.688916
-1.997887,53.700719
-1.507266,53.737115
-1.617438,53.663122
-1.559121,53.800153
-1.338839,53.823023
-1.665454,53.743665
-1.813512,53.64438
-1.523499,53.733424
-1.487408,53.654664
-1.718053,53.82285
-1.817508,53.633376
-1.557472,53.697089
-1.788258,53.80607
-1.575732,53.672015
-1.791559,53.79254
-1.554397,53.679856
-1.881893,53.944467
-1.801209,53.783954
-1.595278,53.736321
-1.913743,53.865959
-1.750815,53.769749
-1.873149,53.808167
-1.351091,53.704383
-1.729306,53.823379
-1.710441,53.798726
-1.266377,53.663653
-1.784497,53.796311
-1.824692,53.662445
-1.338882,53.715938
-1.782229,53.79148
-1.769857,53.797282
-1.528792,53.688405
-1.549517,53.771149
-1.564879,53.763116
-1.231036,53.618112
-1.530274,53.768846
-1.887028,53.876551
-1.534363,53.791494
-1.753613,53.776487
-1.28613,53.603415
-1.963118,53.62213
-1.567884,53.829477
-1.859892,53.758206
-1.900321,53.799573
-1.422721,53.69488
-1.856185,53.697523
-1.546835,53.828617
-1.54944,53.771292
-1.967868,53.639092
-1.741393,53.787022
-1.834438,53.693208
-1.291725,53.690816
-1.694836,53.700034
-1.508118,53.644567
-1.912845,53.859056
-1.543581,53.774272
-1.541951,53.811144
-1.498431,53.63997
-1.815449,53.77241
-1.662251,53.744177
-1.896673,53.807605
-1.58326,53.78344
-1.621088,53.796041
-1.277753,53.701132
-1.233374,53.620886
-1.306554,53.692457
-1.650658,53.896949
-1.761832,53.77201
-1.654112,53.706728
-1.767024,53.744013
-1.54087,53.790584
-1.800501,53.651334
-1.827326,53.710248
-1.667196,53.682416
-1.527717,53.787145
-1.505179,53.837396
-1.58714,53.788649
-1.842506,53.633213
-1.534006,53.715363
-1.770855,53.809013
-1.752412,53.611355
-1.236482,53.624592
-1.522522,53.67239
-1.505893,53.700402
-1.674249,53.706209
-1.342142,53.907915
-1.759079,53.781145
-1.883118,53.65227
-1.602032,53.815708
-1.537924,53.664748
-1.729306,53.823388
-1.492269,53.680778
-1.871455,53.726527
-1.336794,53.722488
-1.514466,53.76748
-1.294197,53.691531
-1.690274,53.801534
-1.556776,53.745991
-1.780766,53.702271
-1.634307,53.69511
-1.407128,53.69981
-1.825857,53.673466
-1.518646,53.724291
-1.656889,53.745286
-1.846939,53.770584
-1.636149,53.748514
-1.660777,53.729487
-1.535542,53.80569
-1.641415,53.719445
-1.550296,53.770657
-1.372145,53.831659
-1.512642,53.797924
-1.701909,53.869341
-1.531326,53.750703
-1.633177,53.68921
-1.658965,53.829743
-1.776152,53.761009
-1.580006,53.823543
-2.097811,53.713954
-1.530503,53.793249
-1.489794,53.650036
-1.823323,53.660358
-1.508757,53.79523
-1.609104,53.74114
-1.787173,53.804351
-1.779062,53.833916
-1.527921,53.798767
-1.536733,53.806495
-1.584483,53.811703
-1.836234,53.687053
-1.601374,53.841789
-1.304977,53.702668
-1.764664,53.650649
-1.530101,53.806083
-1.811637,53.780079
-1.698448,53.67564
-1.617333,53.795005
-1.491516,53.679184
-1.451692,53.745125
-1.712506,53.70095
-1.824586,53.662427
-1.441265,53.904633
-1.817599,53.924021
-1.564542,53.807363
-1.812111,53.755426
-1.325278,53.665572
-1.497796,53.801593
-1.841947,53.81532
-1.456378,53.813196
-1.912224,53.858174
-1.915474,53.867515
-1.664876,53.873477
-1.77754,53.848617
-1.767851,53.841588
-1.536737,53.614319
-1.391536,53.824119
-1.975033,53.619292
-1.325728,53.719819
-2.020738,53.628776
-1.808951,53.786744
-1.55306,53.748997
-1.927743,53.700472
-1.544453,53.849325
-1.50558,53.80975
-1.789497,53.834645
-1.67672,53.860108
-1.784712,53.798675
-1.730724,53.808264
-1.784614,53.645563
-1.739216,53.633581
-1.327618,53.605948
-1.575471,53.735588
-1.749409,53.886185
-1.546012,53.824686
-1.667591,53.801419
-1.450607,53.80739
-1.937031,53.912009
-1.377343,53.679759
-1.355451,53.738256
-1.289633,53.717921
-1.348288,53.608255
-1.684025,53.72982
-1.411105,53.845644
-1.792139,53.807389
-1.840463,53.689782
-1.937355,53.715039
-1.526898,53.80874
-1.606683,53.745536
-1.721938,53.83022
-1.800803,53.763749
-2.013972,53.742593
-1.749645,53.803245
-1.843742,53.630195
-1.783461,53.62851
-1.403845,53.786359
-1.754282,53.721562
-1.778925,53.833871
-1.576248,53.819683
-1.546757,53.803468
-1.791507,53.609694
-1.653307,53.636905
-1.753033,53.675945
-1.737725,53.783868
-1.318207,53.692956
-1.633261,53.751049
-1.738502,53.802943
-1.764505,53.828441
-1.753251,53.788944
-1.54937,53.748058
-1.520626,53.818035
-1.867167,53.721354
-1.523313,53.798084
-1.757683,53.794256
-1.556563,53.810938
-1.813082,53.639022
-1.524522,53.810663
-1.855808,53.723723
-1.824136,53.653996
-1.59784,53.798222
-1.537465,53.796503
-1.615579,53.697748
-1.443656,53.824282
-1.331302,53.595659
-1.882159,53.741512
-1.91952,53.866619
-1.786909,53.78455
-1.595785,53.781425
-1.350738,53.779486
-1.743833,53.66043
-1.507851,53.824635
-1.750513,53.789972
-1.455991,53.749181
-2.129025,53.709493
-1.545009,53.814894
-1.975915,53.63779
-1.78981,53.77812
-1.851769,53.777808
-1.753403,53.788944
-1.576105,53.814253
-1.718532,53.787528
-1.781867,53.790985
-1.789764,53.778084
-1.897946,53.827362
-1.715068,53.794719
-1.720585,53.798345
-1.763001,53.815055
-1.483071,53.800092
-1.745047,53.797735
-1.861701,53.729033
-1.872337,53.700489
-1.493536,53.678671
-1.753353,53.836337
-1.735697,53.645088
-1.647777,53.712498
-1.577582,53.804839
-1.666965,53.824831
-1.919642,53.866646
-1.565133,53.789946
-1.623303,53.590848
-1.530064,53.768683
-1.893024,53.881069
-1.709645,53.799695
-1.848004,53.828612
-1.518037,53.815985
-1.761605,53.771793
-1.744143,53.796546
-1.781672,53.661709
-1.54402,53.805184
-1.760768,53.777679
-1.723288,53.82137
-1.54516,53.805107
-1.856109,53.697577
-1.462096,53.628406
-1.535505,53.792559
-1.334888,53.645348
-1.64137,53.61066
-1.929114,53.885643
-1.900357,53.874388
-1.530872,53.772345
-1.758185,53.794185
-1.720586,53.773143
-1.70912,53.800934
-1.842182,53.849816
-1.773691,53.654342
-1.369461,53.716858
-1.779886,53.783863
-1.838968,53.732537
-1.959536,53.843001
-1.546231,53.795907
-1.800325,53.861384
-1.777538,53.808873
-1.405663,53.715658
-1.537402,53.802246
-1.390426,53.69952
-1.833389,53.805637
-1.760781,53.756755
-1.831738,53.747501
-1.353144,53.608938
-1.534951,53.787757
-1.610276,53.748864
-1.724023,53.822783
-1.546791,53.828509
-1.902131,53.843957
-1.674668,53.706974
-1.492196,53.680598
-1.661462,53.58734
-1.909613,53.870063
-1.52087,53.633923
-1.763131,53.816206
-1.800019,53.567518
-1.647244,53.707445
-1.700575,53.698035
-1.53414,53.848603
-1.578693,53.623974
-1.655466,53.802481
-1.336755,53.679703
-1.578326,53.824525
-1.793536,53.689567
-1.565859,53.793131
-1.911156,53.859989
-1.687961,53.867652
-1.55918,53.781485
-1.49598,53.83023
-1.428481,53.685542
-1.798023,53.631637
-1.523542,53.81003
-1.950276,53.795829
-1.491133,53.76252
-1.876105,53.727395
-1.551567,53.726809
-1.338415,53.827757
-1.78405,53.800526
-1.569021,53.777872
-1.511113,53.715263
-1.560268,53.813828
-1.578679,53.807423
-1.729562,53.722075
-1.638223,53.711858
-1.814808,53.614334
-1.456322,53.736491
-1.317688,53.710031
-1.497542,53.789799
-1.745577,53.81058
-1.659945,53.838248
-1.728372,53.737469
-1.866739,53.736975
-1.673315,53.805381
-1.490868,53.677707
-1.745741,53.768336
-1.587548,53.692693
-1.721199,53.792738
-1.780592,53.767668
-1.341749,53.710893
-1.867002,53.72077
-1.715977,53.617188
-1.516879,53.808421
-1.591113,53.839013
-1.635604,53.779917
-1.818085,53.643362
-1.693109,53.904048
-1.916063,53.854276
-1.533182,53.802113
-1.697542,53.90974
-1.557699,53.694214
-1.523506,53.770311
-1.843669,53.768621
-1.544964,53.776947
-1.493133,53.815576
-1.69628,53.699319
-1.713429,53.723269
-1.686526,53.574708
-1.557959,53.813891
-1.732925,53.837157
-1.787832,53.806159
-1.3682,53.766682
-1.603704,53.7462
-1.760264,53.775503
-1.801922,53.651597
-1.516029,53.81763
-1.905103,53.860524
-1.65241,53.834191
-1.597172,53.793474
-1.621954,53.816204
-1.921133,53.646836
-1.750096,53.913779
-1.909855,53.71485
-1.514026,53.791197
-1.769578,53.83974
-1.475003,53.669162
-1.775986,53.621054
-1.826566,53.640741
-1.776126,53.654608
-1.474684,53.669269
-1.505856,53.699611
-1.887682,53.722454
-1.729748,53.808918
-1.464127,53.809321
-1.83955,53.814508
-1.738101,53.79177
-1.666952,53.715258
-1.805283,53.815221
-1.857607,53.707232
-1.534063,53.796607
-1.627075,53.901489
-1.570345,53.824974
-1.542128,53.799119
-1.851088,53.592274
-1.46201,53.667307
-1.621484,53.679431
-1.339442,53.809751
-1.518344,53.815725
-1.470681,53.67104
-1.591944,53.791011
-1.575115,53.790512
-1.712531,53.899386
-1.756443,53.793525
-1.536902,53.614427
-1.784508,53.660519
-1.619834,53.756742
-1.503534,53.800376
-1.659685,53.710698
-1.794787,53.762435
-1.540892,53.784355
-1.384062,53.909045
-1.779968,53.834978
-1.484556,53.694982
-1.621103,53.79605
-1.615269,53.75341
-1.370112,53.626529
-1.64511,53.721631
-1.573418,53.811107
-1.782231,53.644291
-1.584401,53.818516
-1.918132,53.876837
-1.716299,53.832813
-1.544856,53.781243
-1.569767,53.810222
-1.880544,53.722653
-1.791971,53.795237
-1.690843,53.713695
-1.754266,53.80232
-1.834989,53.927946
-1.771071,53.763705
-1.601591,53.835004
-1.819258,53.924284
-1.324872,53.725019
-1.444217,53.822038
-1.541868,53.799216
-1.769476,53.780824
-1.69249,53.651977
-1.78229,53.768013
-1.764729,53.793838
-1.592789,53.780507
-1.882583,53.714251
-1.88151,53.723913
-1.915147,53.855822
-1.661458,53.790014
-1.604253,53.742634
-1.593939,53.793463
-1.428238,53.79739
-1.380912,53.700693
-1.558331,53.782866
-1.487712,53.744458
-1.381235,53.637274
-1.507768,53.798021
-1.365792,53.744189
-1.558049,53.822691
-1.509344,53.799501
-1.338244,53.827028
-1.779153,53.790459
-1.919581,53.866619
-1.240394,53.629875
-1.63768,53.702697
-1.775802,53.821201
-1.500861,53.819698
-1.482431,53.66328
-1.786716,53.642691
-1.577919,53.79845
-1.554836,53.767519
-1.712977,53.874231
-1.684671,53.730657
-1.452169,53.805204
-1.74679,53.644249
-1.881375,53.712956
-1.896334,53.723189
-1.631945,53.715901
-1.634797,53.68926
-1.446296,53.871733
-1.462792,53.830625
-1.291996,53.69088
-1.552977,53.779646
-1.515178,53.677906
-1.493328,53.810751
-1.523758,53.817787
-1.463262,53.728406
-1.817307,53.931651
-1.934542,53.682356
-1.791484,53.642097
-1.691699,53.68773
-1.711598,53.800481
-1.753016,53.64525
-1.525247,53.849979
-1.845597,53.859536
-1.518959,53.816393
-1.54453,53.814201
-1.755952,53.815257
-1.877471,53.716269
-1.460349,53.667021
-1.406096,53.727983
-1.755094,53.795626
-2.102075,53.710346
-1.529284,53.793667
-1.37346,53.747555
-1.780125,53.662318
-1.693116,53.674036
-1.47599,53.80549
-1.590596,53.787582
-1.5782,53.821865
-1.500563,53.682323
-1.749854,53.63515
-1.659518,53.744637
-1.766511,53.773646
-1.732782,53.771104
-1.804837,53.757428
-1.453115,53.815329
-1.920265,53.714237
-1.62144,53.794083
-1.871736,53.718878
-1.880663,53.62142
-1.762738,53.645989
-1.814549,53.928582
-1.491387,53.677322
-1.580784,53.808014
-1.279224,53.704538
-1.840569,53.689881
-1.758243,53.770798
-1.591689,53.832841
-1.728603,53.736832
-1.584675,53.689196
-1.364262,53.71497
-1.648586,53.684475
-1.753821,53.636911
-1.71768,53.79016
-1.580276,53.805702
-1.733421,53.806841
-1.814397,53.9286
-1.684106,53.805976
-1.832295,53.672109
-1.734547,53.823337
-1.921108,53.863259
-1.544712,53.779202
-1.594243,53.793428
-1.688966,53.596214
-1.800353,53.634481
-1.745165,53.81083
-1.746923,53.649786
-1.94382,53.901146
-1.593416,53.838104
-1.519995,53.810761
-1.665621,53.6786
-1.556369,53.83072
-1.503571,53.804978
-1.52734,53.799142
-1.771162,53.814074
-1.757158,53.645753
-1.777065,53.619978
-1.712835,53.875048
-1.504756,53.693998
-1.73155,53.771658
-1.331666,53.587931
-1.725839,53.837806
-1.577874,53.798351
-1.856738,53.686477
-1.86014,53.660362
-1.731964,53.83053
-1.719652,53.806316
-1.764157,53.798457
-1.859235,53.723196
-1.790774,53.791666
-1.727977,53.707008
-1.547078,53.799056
-1.302726,53.611495
-1.820477,53.924133
-1.730472,53.833349
-1.778484,53.784984
-1.540474,53.798959
-1.524791,53.808336
-1.365937,53.891622
-1.673037,53.86257
-1.515222,53.742684
-1.601831,53.897749
-1.402329,53.678251
-1.561117,53.854762
-1.937718,53.705197
-1.868352,53.739754
-1.897466,53.743809
-1.774055,53.78725
-1.913947,53.862858
-1.883903,53.757611
-1.514317,53.742276
-1.861735,53.686159
-1.452622,53.792542
-1.663272,53.826942
-1.896329,53.774682
-1.649312,53.704718
-1.586648,53.841793
-1.779287,53.81115
-1.36113,53.693669
-1.627256,53.744083
-1.260526,53.7074
-1.647551,53.712407
-1.577462,53.797046
-1.874195,53.686641
-1.84097,53.667717
-1.833228,53.738722
-1.759357,53.801467
-1.769247,53.559274
-1.237775,53.625849
-1.933469,53.835296
-1.501622,53.683621
-1.766057,53.797984
-1.734492,53.714087
-1.514772,53.71197
-1.766772,53.636056
-1.504689,53.757804
-1.832969,53.850136
-1.932839,53.858745
-1.721961,53.792345
-1.778217,53.717367
-1.785158,53.702405
-1.789119,53.649328
-1.784132,53.796319
-1.868103,53.751627
-1.757058,53.652674
-1.618819,53.835303
-1.265092,53.708794
-1.464549,53.826292
-1.77238,53.734811
-1.653572,53.680238
-1.960902,53.730939
-1.385884,53.713941
-1.549563,53.771176
-1.261958,53.680147
-1.919295,53.674761
-1.356912,53.606657
-1.768964,53.738642
-1.634807,53.819354
-1.914235,53.714009
-1.844422,53.827619
-1.537435,53.666597
-1.525354,53.810927
-1.756338,53.793255
-1.830374,53.645484
-1.516618,53.808654
-1.572112,53.80668
-1.774219,53.74808
-1.4067,53.616019
-1.327159,53.789693
-1.525026,53.813073
-1.512628,53.810929
-1.623159,53.589994
-1.745539,53.826911
-1.596707,53.784934
-1.917241,53.819476
-1.601406,53.793587
-1.789089,53.806907
-1.776949,53.776802
-1.361914,53.709924
-1.496022,53.611152
-1.525938,53.678255
-1.51641,53.77653
-1.728294,53.775471
-1.345516,53.793201
-1.79533,53.800644
-1.54297,53.774683
-1.884046,53.876791
-1.512433,53.808115
-1.632852,53.846608
-1.568643,53.805796
-1.589063,53.779721
-1.950214,53.796287
-1.708542,53.79447
-1.472891,53.751072
-1.863165,53.726239
-1.577792,53.765688
-1.408358,53.705021
-1.801653,53.808852
-1.66847,53.749606
-1.786196,53.571952
-1.592623,53.8494
-1.651971,53.727583
-1.569567,53.733337
-1.711346,53.63341
-1.562443,53.815076
-1.508915,53.712719
-1.583001,53.732936
-1.651738,53.834684
-1.859895,53.816493
-1.501616,53.822614
-1.621422,53.794362
-1.718624,53.803311
-1.783005,53.782305
-1.742107,53.796956
-1.756192,53.792311
-1.947315,53.710999
-1.470387,53.669151
-1.909631,53.868922
-1.52509,53.685029
-1.879974,53.869849
-1.630365,53.80113
-1.574793,53.808847
-1.621515,53.794146
-1.684436,53.721552
-1.752591,53.80317
-1.516969,53.808511
-1.491567,53.678707
-1.460464,53.816665
-1.787482,53.604654
-1.750665,53.805332
-1.316586,53.692012
-1.641447,53.706852
-1.81629,53.663008
-1.523748,53.797195
-1.489211,53.829581
-1.712324,53.783181
-1.791564,53.791596
-1.426426,53.703122
-1.803825,53.642414
-1.510827,53.679803
-1.643473,53.789701
-1.75617,53.793435
-1.714297,53.615252
-1.457747,53.72937
-1.782923,53.64787
-1.793846,53.784409
-1.628425,53.690625
-1.579427,53.823801
-1.676985,53.865214
-1.581425,53.82299
-1.688347,53.700835
-1.631665,53.687255
-1.93218,53.852336
-1.892653,53.722647
-1.826788,53.697412
-1.804299,53.63811
-1.762119,53.764137
-1.527531,53.861852
-1.316556,53.692003
-1.705423,53.719664
-1.788234,53.768653
-1.515116,53.72682
-1.622735,53.590118
-1.798088,53.725653
-1.727906,53.739203
-1.865127,53.605359
-1.941088,53.906843
-1.287492,53.700255
-1.784988,53.762526
-1.805463,53.651468
-1.753348,53.655767
-1.769978,53.797345
-1.743569,53.756261
-1.598788,53.799106
-1.665947,53.748466
-2.078256,53.717123
-1.897187,53.727756
-1.731855,53.742789
-1.897286,53.873945
-1.529913,53.669318
-1.584344,53.788891
-1.755911,53.798746
-1.840643,53.682304
-1.730754,53.808264
-1.544515,53.814192
-1.724184,53.738017
-1.578336,53.821955
-1.529097,53.80358
-1.561931,53.786942
-1.662772,53.82295
-1.921204,53.714274
-1.678355,53.708125
-1.441513,53.798027
-1.625578,53.692297
-1.524297,53.758064
-1.690496,53.903295
-1.8307,53.662193
-1.723338,53.795368
-1.825065,53.802633
-1.468004,53.66843
-1.527355,53.808625
-1.795657,53.805247
-1.602758,53.897896
-1.578142,53.80503
-1.263261,53.681827
-1.429269,53.748211
-1.559121,53.800171
-1.70666,53.790061
-1.358388,53.678742
-1.859622,53.725345
-2.070546,53.718341
-1.561398,53.769575
-1.347978,53.728427
-1.604097,53.815769
-1.549941,53.681826
-1.716546,53.827727
-1.60026,53.845453
-1.489967,53.683357
-1.913431,53.736784
-1.426003,53.710769
-1.396641,53.704459
-1.545629,53.79542
-1.916977,53.876252
-1.761451,53.77227
-1.607208,53.814431
-1.829429,53.572012
-1.779267,53.644187
-1.517591,53.816513
-1.574098,53.731952
-1.7968,53.640758
-1.357613,53.607272
-1.533963,53.841259
-1.475303,53.669397
-1.57954,53.798761
-1.770111,53.839552
-1.558863,53.826208
-1.558514,53.782759
-1.597285,53.8007
-1.643037,53.719449
-1.55676,53.689878
-1.315759,53.723412
-1.678986,53.907786
-1.539915,53.633404
-1.525832,53.678228
-1.58372,53.655505
-1.569108,53.812314
-1.587678,53.684038
-1.617493,53.800785
-1.652412,53.883589
-1.543513,53.835112
-1.841312,53.673461
-1.757499,53.81038
-1.395028,53.786306
-1.310278,53.694385
-1.752213,53.795125
-1.500504,53.801146
-1.764015,53.636734
-1.982682,53.619779
-1.673737,53.797895
-1.592538,53.78607
-1.607413,53.810306
-1.422642,53.804688
-1.784131,53.651333
-1.560699,53.768305
-1.817957,53.637799
-1.3725,53.675563
-1.950691,53.726415
-1.724117,53.722755
-1.521139,53.733019
-1.482332,53.792314
-1.569975,53.733501
-1.564965,53.79
-1.786349,53.799262
-1.332104,53.708584
-1.737279,53.787265
-1.708974,53.767237
-1.499998,53.678887
-1.731842,53.730565
-1.719862,53.731374
-1.509328,53.833467
-1.752156,53.789265
-1.778854,53.778082
-1.776392,53.678714
-1.876328,53.73392
-1.340393,53.840136
-1.544326,53.800808
-1.468065,53.668386
-1.504217,53.814634
-1.5473,53.898212
-1.821455,53.658369
-1.784337,53.634759
-1.770505,53.764692
-1.533702,53.668866
-1.261577,53.673358
-1.374467,53.935851
-1.731959,53.79803
-1.615912,53.787702
-1.755427,53.69398
-1.510082,53.798749
-1.746331,53.67274
-1.28341,53.588227
-1.313394,53.916841
-1.600906,53.64778
-1.900546,53.633383
-1.455075,53.705098
-1.701155,53.802316
-1.377746,53.785885
-2.097193,53.715384
-1.785739,53.83258
-1.548643,53.681417
-1.353364,53.721122
-1.526513,53.810545
-1.638998,53.895458
-1.728684,53.842045
-1.411016,53.737077
-1.6667,53.678154
-1.934991,53.892882
-1.751347,53.728396
-1.806574,53.835069
-1.387448,53.650024
-1.627468,53.713227
-1.740221,53.782759
-1.720701,53.799164
-1.782312,53.654898
-1.559436,53.784614
-1.773697,53.786063
-1.791563,53.650591
-1.469509,53.70164
-1.77832,53.674682
-1.773284,53.747126
-1.735506,53.726403
-1.695055,53.705338
-1.44552,53.816561
-1.565197,53.829224
-1.733296,53.742622
-1.763881,53.92062
-1.723133,53.86799
-1.651532,53.694496
-1.440772,53.798968
-1.739443,53.822601
-1.524365,53.678159
-1.353222,53.667111
-1.623679,53.815257
-1.804973,53.757626
-1.376829,53.749406
-1.358372,53.678841
-1.519049,53.809832
-1.54506,53.801691
-1.955313,53.640544
-1.950963,53.726586
-1.782996,53.648481
-1.577205,53.732007
-1.567709,53.834662
-1.540522,53.782062
-1.911037,53.664383
-1.945579,53.847193
-1.883578,53.880907
-1.7178,53.68837
-1.50314,53.70004
-1.656528,53.679815
-1.713532,53.801942
-1.782334,53.815182
-1.530662,53.856535
-1.743195,53.680715
-1.503346,53.786785
-1.465598,53.662461
-1.753116,53.664413
-1.90954,53.869093
-1.739922,53.796735
-1.593607,53.741376
-1.334108,53.656463
-1.454825,53.754883
-1.782123,53.656335
-1.742508,53.788355
-1.602288,53.81588
-1.531194,53.74619
-1.786047,53.712186
-1.766517,53.819152
-1.846667,53.778646
-1.74746,53.83326
-1.737898,53.792668
-1.94789,53.895755
-1.456187,53.749289
-1.524472,53.811049
-1.767886,53.741624
-1.653415,53.699445
-1.626984,53.709756
-1.526109,53.906975
-1.542172,53.799245
-1.860914,53.724223
-1.346687,53.863422
-1.59495,53.735745
-1.542416,53.790743
-1.758477,53.790914
-1.490889,53.679702
-1.54881,53.681408
-1.587492,53.78208
-1.769436,53.746624
-1.794915,53.705092
-1.53899,53.67392
-1.706733,53.801395
-1.515948,53.773193
-1.733328,53.816647
-1.69461,53.80869
-1.823295,53.638112
-1.48921,53.809664
-1.643356,53.807075
-1.548462,53.771909
-1.537023,53.614419
-1.598422,53.837483
-1.349255,53.693776
-1.871611,53.794836
-1.709921,53.825706
-1.510662,53.810229
-1.637523,53.712215
-1.446346,53.823028
-1.623151,53.684299
-1.558529,53.782777
-1.376558,53.681625
-1.351558,53.608857
-1.780814,53.76011
-1.501488,53.682201
-1.790313,53.655586
-1.757303,53.810226
-1.63974,53.849928
-1.943434,53.723895
-1.616849,53.794796
-1.509822,53.805435
-1.712699,53.899306
-1.749658,53.634934
-1.511548,53.847668
-1.785489,53.780305
-1.427093,53.613737
-1.898955,53.723407
-1.902556,53.831275
-1.896092,53.766197
-1.731495,53.758913
-1.4407,53.623823
-1.808186,53.784928
-1.550383,53.738336
-1.587965,53.808165
-1.581754,53.799029
-1.577638,53.802296
-1.468139,53.715422
-1.913968,53.860261
-1.543306,53.802467
-1.641587,53.706385
-1.751428,53.778963
-1.708143,53.819186
-1.767745,53.805816
-1.52294,53.788123
-1.327668,53.898298
-1.51237,53.729694
-1.53387,53.848296
-1.881865,53.743327
-1.526158,53.800243
-1.807682,53.812169
-1.453779,53.82734
-1.786873,53.76474
-1.449715,53.83604
-1.788142,53.605581
-1.761355,53.797184
-1.473997,53.757179
-1.68409,53.806182
-1.592753,53.738694
-1.685674,53.709888
-1.48779,53.683132
-1.597351,53.796926
-1.73523,53.842698
-1.724123,53.81446
-1.904456,53.871048
-1.567231,53.791042
-1.456985,53.822654
-1.652571,53.739341
-1.485173,53.672982
-1.426508,53.858518
-1.535959,53.807768
-1.480726,53.701069
-1.708242,53.644943
-1.674068,53.653187
-2.101444,53.693503
-1.525007,53.810727
-1.72407,53.792511
-1.668274,53.639545
-2.10564,53.724122
-1.670086,53.847193
-1.622823,53.897125
-1.607658,53.736812
-1.546528,53.775362
-1.789594,53.790855
-1.524091,53.816539
-1.933052,53.647544
-1.807651,53.81545
-1.804144,53.772796
-1.635873,53.748837
-1.824818,53.726989
-1.772571,53.612266
-1.645766,53.784181
-1.304886,53.723853
-1.830265,53.729073
-1.559741,53.678438
-1.611132,53.795731
-1.622428,53.80578
-1.341064,53.809948
-1.785413,53.78035
-1.532694,53.80372
-1.840318,53.640015
-1.641502,53.800176
-1.74383,53.793166
-1.767132,53.773934
-1.723523,53.792564
-1.504259,53.704035
-1.593,53.799527
-1.828842,53.638929
-2.071,53.718413
-1.500293,53.68589
-1.503942,53.804467
-1.554814,53.80109
-1.534558,53.734061
-1.483754,53.713512
-1.718512,53.797316
-1.656215,53.831623
-1.567384,53.79239
-1.750028,53.8001
-1.536155,53.803778
-1.508564,53.680423
-1.491753,53.663275
-1.53793,53.774907
-1.761279,53.802613
-1.466754,53.814168
-1.749054,53.795298
-1.816686,53.815931
-1.562084,53.764904
-1.540577,53.81876
-1.546632,53.824922
-1.849959,53.663864
-1.772918,53.761569
-1.719515,53.742545
-1.301231,53.597689
-1.736382,53.82859
-1.592869,53.838121
-1.607014,53.807537
-1.538885,53.741726
-1.752419,53.917397
-1.609501,53.799698
-1.458588,53.819614
-1.558851,53.812816
-1.713011,53.784828
-1.84399,53.862401
-1.729017,53.809294
-1.662588,53.732341
-1.751667,53.792455
-1.732234,53.771444
-1.741614,53.793126
-1.718224,53.788273
-1.818103,53.663847
-1.582241,53.77453
-1.747689,53.800185
-1.751759,53.792311
-1.55838,53.76516
-1.481875,53.803583
-1.979271,53.797419
-1.843531,53.630141
-1.768356,53.736106
-1.342317,53.711364
-1.630228,53.693992
-1.514615,53.907136
-1.566555,53.676809
-1.359541,53.694595
-1.652624,53.699776
-1.857931,53.763884
-1.347382,53.616016
-1.746984,53.768456
-1.878327,53.818931
-1.772098,53.798266
-1.787935,53.833914
-1.824811,53.761548
-1.58528,53.838679
-1.76978,53.766911
-1.514524,53.819008
-1.920045,53.85489
-1.747561,53.669615
-1.410964,53.703928
-1.898531,53.723326
-1.683277,53.805263
-1.554846,53.800964
-1.533133,53.843494
-1.421096,53.712876
-1.528036,53.835879
-1.657055,53.821774
-1.346628,53.715774
-1.313316,53.68083
-1.81579,53.816038
-1.462731,53.830661
-1.534212,53.82563
-1.328648,53.723952
-1.570397,53.802144
-1.540892,53.784337
-1.318508,53.693047
-1.544959,53.799866
-1.51628,53.81294
-1.612663,53.829009
-1.802389,53.642241
-1.509231,53.794926
-1.745165,53.793232
-2.018668,53.630987
-1.771765,53.585075
-1.634623,53.819524
-1.777534,53.594012
-1.649392,53.789881
-1.895409,53.643635
-1.493979,53.646737
-1.515492,53.810204
-1.738414,53.643467
-1.52759,53.786335
-1.722828,53.815086
-1.689955,53.729368
-1.889033,53.87161
-1.772649,53.763654
-1.607225,53.838555
-1.752081,53.799565
-1.936241,53.870844
-1.388889,53.785727
-1.759432,53.785828
-1.832979,53.786457
-1.298755,53.69154
-1.526898,53.758784
-1.810112,53.815535
-1.519048,53.809922
-1.70934,53.799883
-1.385413,53.912377
-1.550443,53.796741
-1.542632,53.796011
-1.533615,53.767223
-1.449317,53.80733
-1.782474,53.646934
-2.104142,53.70683
-1.810489,53.772222
-1.793685,53.798583
-1.56373,53.812474
-1.998918,53.665512
-1.667819,53.824465
-1.783955,53.650281
-1.551556,53.709336
-1.367788,53.706198
-1.524422,53.802106
-1.480605,53.748975
-1.500928,53.648843
-1.737562,53.814886
-1.734621,53.74897
-1.472735,53.728394
-1.368364,53.806266
